## Torsion are defined with the following atomIDs:
# dihed1: ai= 4079 aj= 2050 ak= 2061 al= 2065
# dihed2: ai= 2062 aj= 2063 ak= 2052 al= 4080
# dihed3: ai= 2048 aj= 2057 ak= 2058 al= 2064
# dihed4: ai= 2060 aj= 2059 ak= 2049 al= 4078
# dihed5: ai= 2069 aj= 2067 ak= 2053 al= 4081
# dihed6: ai= 2067 aj= 2069 ak= 2054 al= 4082
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6
2769 -171.450  172.518   66.556   -1.312  -22.686  156.061
2770 -168.822  169.919   26.962   -1.406  -16.708 -166.240
2771 -178.920    6.893   17.048   12.121  -16.741 -172.188
2772  176.372  179.238   46.719    5.808    7.420 -146.969
2773  175.068   20.170   43.291   33.193  -12.969 -177.698
2774 -156.506   12.718   46.098   20.613  -19.217  169.937
2775 -175.659   33.119   31.158   33.518   -4.674 -179.470
2776 -167.610    8.070   11.814   22.523    8.926 -172.259
2777 -178.554   23.726   49.503   11.405  -11.016  161.729
2778 -175.480   27.266   42.153   21.064    3.246  160.799
2779  177.872   -1.701   38.718   23.677  -22.943 -149.734
2780  175.584   18.614   43.275   23.049   -6.462  169.566
2781  172.792  -22.430   42.855   57.319  -18.530  163.256
2782 -156.347   34.764   28.890   17.079   -8.051  177.803
2783 -179.350   -1.003   55.259   31.175   -0.448  172.424
2784 -166.154    7.204   40.768   18.724  -21.840 -176.128
2785 -171.394 -177.573   50.794   29.638  -20.704  178.685
2786 -170.307  139.896   35.736   11.768  -25.421  167.456
2787 -174.690   18.743   46.148    3.035  -24.278  147.566
2788 -178.170   46.455   40.102   22.211   -1.936 -168.927
2789 -169.627   26.068   33.916    9.042  -14.102 -154.409
2790  179.002   46.614   46.165    3.534  -39.591 -158.365
2791 -178.787  -10.786   41.739   21.076   14.868  168.925
2792 -174.549  162.458   36.583    4.172  -24.836  179.428
2793  178.879  168.151   38.664   24.921  -29.563  170.434
2794 -173.811   14.367   50.948   20.912  -18.199 -175.120
2795  175.174  170.019   30.600    7.339  -13.676 -170.089
2796 -175.048   28.565   50.143   42.496    2.035  174.922
2797  172.105    0.022   74.599   -3.405   -9.017  179.057
2798  171.444   18.491   44.318   -4.813  -14.125  179.029
2799 -165.688  -35.306   35.679    9.893   -8.966 -179.722
2800 -174.340  -22.258   31.354   16.144  -28.584  178.896
2801  171.169  -16.428   41.442   22.467   -4.081  170.979
2802 -173.547  173.601   49.098   -9.577    1.830  172.698
2803  173.740   -3.610   38.986   19.560  -24.183 -179.334
2804 -173.260    8.592   27.984   22.102  -45.704 -173.094
2805 -179.161   18.733   43.215   12.819    4.366  173.480
2806 -174.647  -21.578   47.066   18.247    1.951  164.712
2807 -156.372   15.054   42.734  -24.274  -32.954  158.444
2808 -174.218   10.196   39.091   33.886   -3.517 -166.755
2809  172.993   13.524   30.400   29.781   -4.979 -177.388
2810 -156.633  166.659   38.609   14.117   -4.706 -173.664
2811 -169.595  149.689   28.553    4.961  -33.912 -158.350
2812 -161.054    6.165   44.866   10.000   -2.549 -166.629
2813  170.784    1.732   30.872   20.457  -31.542 -175.279
2814 -174.575  -14.942   49.596    0.509  -12.547 -171.864
2815  164.886 -173.335   39.865   34.060  -19.245 -173.013
2816  171.257 -170.872   53.542  -39.783   -2.324  176.292
2817 -164.499    8.019   13.924    7.823  -10.686 -166.492
2818 -169.230 -159.734   42.768    1.267  -24.443 -178.755
2819 -176.694   64.041   42.318   12.539    3.277  165.592
2820 -175.416   -4.108   30.756   -8.473   11.927 -161.106
2821  178.978   -0.474   41.197   -6.962   -9.640 -174.620
2822  171.946  158.385   49.712   26.297   -2.873  165.114
2823 -174.137   20.720   31.608   -0.132    8.686 -172.555
2824  168.764    7.685   35.324   17.345   -3.950  177.936
2825  172.816   14.835   31.454    0.716   25.801  154.653
2826  173.921  164.998   46.120  -11.394   15.688 -163.637
2827  179.067 -163.277   62.195  -37.817   -1.576  144.793
2828 -174.884   24.702   32.615    7.772   19.732 -175.158
2829 -174.972   23.750   28.688   20.648    8.881  173.085
2830 -176.646   -0.182   41.443   25.745   12.292  138.651
2831 -169.192    3.135   40.716    0.076   -2.930  153.117
2832  179.047    8.908   55.504   -2.528  -38.640    4.408
2833  178.349   26.680   43.098    5.361   -4.570  -26.281
2834 -175.319   18.190   34.599   13.244   10.312   43.413
2835  173.021   47.506   45.632  -16.585  -15.171   14.412
2836 -173.165   -5.562   36.433   10.762   11.751 -179.228
2837  176.110   22.576   37.447   14.042    0.020 -171.830
2838 -178.984    1.358   63.704    3.251  -15.380 -163.879
2839 -178.059  -19.544   36.263   18.522  -14.331   19.847
2840 -173.121  -13.497   41.363   17.196  -28.523    0.853
2841  172.772   16.015   37.286    2.305   -1.346    4.654
2842  170.136    9.474   47.645  -15.899    0.791    3.939
2843  171.148    8.178   68.506    5.842    3.024  -14.994
2844  176.752   14.250   59.916   -4.626  -28.639  179.111
2845 -176.838   24.748   22.824    9.579    6.097    7.955
2846 -170.151   18.643   49.626   19.623   26.101   51.398
2847 -168.224   -7.865   42.961   23.861   13.179  162.199
2848  152.226    7.030   34.257   -3.207   -7.089  157.004
2849  157.434   -6.192   40.224  -12.902   28.414   22.131
2850  173.162    8.325   38.393   11.484  -13.633 -161.019
2851  178.214  179.863   54.590   31.726   16.162 -175.924
2852 -166.791  163.946   40.084   17.207  -19.655 -166.280
2853  175.324 -166.096   64.247   18.666    3.945  160.295
2854  162.820  165.150   34.391   -3.622  -24.118 -172.026
2855  175.873   -6.432   34.559    9.316   13.833 -166.990
2856  168.600  163.494   39.267   59.939  -18.879 -174.707
2857 -176.168    5.836   38.137   22.191  -10.719  179.527
2858  178.438    1.669   29.188  -15.929    7.404 -179.705
2859  178.349 -179.392   27.938   22.887   -9.388 -175.899
2860 -163.801   46.404   43.664   19.854   -3.050 -160.280
2861 -175.891   27.856   24.606   -5.668  -17.232 -179.495
2862 -172.325   -5.577   44.082   15.917    0.357 -175.084
2863 -178.253   39.552   40.466   18.115  -22.956 -164.831
2864 -175.377  -22.272   41.978   35.715   -7.935  -30.421
2865  176.993 -165.994   53.396   13.105  -15.587 -157.202
2866  175.407 -165.287   47.738  -12.273  -30.053 -163.988
2867  178.967  178.223   50.314   21.454  -32.086  160.149
2868  168.656   23.729   21.895    0.005    4.703  161.304
2869  174.805  179.036   37.921   18.147   -4.371  137.569
2870 -171.245   -4.913   41.913   14.130   -9.729  162.694
2871 -171.701    6.579   18.144   29.275   21.357  175.729
2872 -175.047   19.860   46.578   19.571   19.081 -171.723
2873 -179.594   20.332   51.087    7.209    5.035  164.436
2874 -171.004   10.908   49.475  -21.170   -9.687 -179.169
2875  166.146   22.782   53.712   28.181   -8.746  146.542
2876 -150.939    9.124   34.426   -2.119  -25.950  178.247
2877  177.422   21.258   36.397   26.279   -5.795 -167.761
2878 -176.348   27.666   15.725   44.278    1.909 -146.634
2879 -177.696    9.451   43.222   -7.497    3.867  165.327
2880 -178.242   37.907   34.315   21.888   -6.096 -149.382
2881  174.418  153.697   35.457    0.852  -17.475  175.029
2882 -175.992   23.134   17.908   -8.607    1.606  153.638
2883 -175.319    0.156   34.078   15.397  -12.607  139.230
2884  170.381  165.018   15.806  -23.281   -5.288   19.680
2885 -179.194    4.937   50.086   17.048  -13.707  -18.134
2886  178.947   18.606   46.421    7.963  -28.361   32.329
2887 -169.921  164.735   34.177   12.751  -11.788   11.404
2888 -176.957  -13.756   37.415   31.876    0.961  167.947
2889  178.614   11.049   38.069   23.758  -13.803  -13.910
2890 -175.562   31.804   53.827   42.109  -18.007   -1.106
2891 -174.221   15.911   29.325   -4.501   -7.754   10.577
2892  173.707   10.785   43.272    2.166  -12.300  -13.890
2893  171.535   50.960   33.324   14.299   -7.661   14.446
2894 -163.168    2.122   32.941   16.036  -26.506  153.801
2895  176.459   11.717   35.838   11.024    0.530  160.191
2896 -173.983  169.334   26.933   37.316    8.947  153.260
2897  178.883  167.026   40.561  -16.462  -12.105  141.749
2898  176.931  175.738   55.714  -12.266   -5.461  158.479
2899  169.967  161.320   21.370   -2.299  -10.351  135.500
2900  153.809  172.288   44.244   14.678  -26.991  143.434
2901  169.114  168.356   34.754   31.000   -0.201  168.390
2902  174.536   18.750   44.180  -53.272  -15.065  172.522
2903  171.348    0.856   29.974  -10.226   11.588  170.529
2904 -172.404    7.138   30.955    4.499  -37.935  152.851
2905  173.240  174.651   37.555   -0.951   24.087  174.309
2906 -175.058   50.358   31.549    5.906   19.693  152.343
2907  170.718   19.351   35.772   30.068   18.697  147.192
2908 -169.505   22.812   53.266   24.853   15.788  156.789
2909 -172.958    7.892   13.708   -1.619  -26.920   37.696
2910 -174.670   14.988   22.262    6.840  -16.957    6.090
2911  176.111   24.870   34.569   -5.818    3.096  176.607
2912 -171.313   54.211   41.129    6.185   -0.050  159.967
2913  176.054   19.853   25.177   23.441   40.329  154.539
2914 -166.305  126.344   39.814   11.785  -74.796    0.062
2915  178.080   15.218   35.600   -8.223  -35.914    8.168
2916 -152.025   -2.367   30.934    7.109    9.894 -164.307
2917  172.265   16.909   43.791   20.321    9.842  163.800
2918 -170.362   28.974   40.201    3.305  -24.322 -162.295
2919  174.023   14.829   37.697  -12.883   -7.742  164.127
2920  173.071   28.096   32.775   18.764   -7.357  159.626
2921 -177.702   12.801   24.486   45.381  -20.063  170.507
2922  170.043   25.732   34.556   33.246  -30.471  177.289
2923  173.309   15.857   18.120   19.234  -18.087  161.776
2924 -179.987  -15.588   30.951    0.727   28.247  176.198
2925 -173.266   13.911   45.485    4.090   -5.582  172.226
2926 -171.625    6.943   51.069   12.504    3.966 -176.648
2927  176.891   76.353   25.033  -14.573    8.791  159.669
2928  177.837   30.848   23.807   48.307  -18.615  161.807
2929  170.785  174.189   39.904   23.450   -5.087  160.309
2930 -178.001  175.825   39.395    8.212   -0.394  175.341
2931 -173.606   16.673   34.077    2.307   -5.760 -179.981
2932  157.436   25.045   53.215    8.488  -22.964 -163.832
2933  174.396   19.508   50.931  -17.537   17.868  157.804
2934 -178.143   16.697   49.542  -21.417   -5.176    9.919
2935 -173.734   14.863   48.302   27.770   11.372  159.572
2936  179.371  -16.128   37.336  -21.182  -21.745  156.480
2937  168.205  -10.227   38.156   34.453   -0.674  172.075
2938  164.069    0.983   20.318    1.622   -2.325  179.777
2939 -175.406  147.809   17.746   20.846    7.797  175.884
2940  177.360   17.370   40.031    3.171    3.104 -177.554
2941  166.017   23.597   41.227  -10.326    2.947  179.573
2942  175.129   -3.842   56.399    0.284   -4.659  156.266
2943  174.383   -7.000   31.835   12.239   -0.283  138.964
2944 -171.845  157.722   39.151    6.945   10.506  160.061
2945  175.643 -163.314   53.178   34.729    0.069  174.223
2946  175.766  161.798   28.948   47.220  -16.345  -11.714
2947 -176.355   35.947   31.818   17.510  -16.827   -4.349
2948 -165.092   24.055   51.716  -15.161    9.006    9.298
2949 -175.575  148.894   41.343  -15.433  -27.412  -15.397
2950  177.128   27.763   37.309   23.787   16.469   26.691
2951  178.415  160.131   58.282   -1.039  -16.788   23.346
2952 -167.339  159.458   41.705   39.826  -31.968  -34.019
2953  177.299   40.699   33.845    6.639   -9.879  -23.621
2954  169.699  162.993   44.583   18.596   32.424 -168.204
2955  170.492  172.451   38.914   16.064    5.574  173.658
2956  173.839  148.274   40.160   -9.199  -43.742  167.799
2957 -175.142    4.638   29.100   -4.953    3.929  166.834
2958 -176.337   -9.742   21.335   40.368    1.029  179.398
2959  177.531   10.838   45.239   27.333   -8.325  155.333
2960 -165.913  146.017   34.765  -14.759    6.190 -177.749
2961 -167.230 -156.795   36.804   -8.052   -3.898 -179.497
2962  179.691   69.358   30.824   20.115   -2.733 -165.327
2963 -169.156   18.313   25.493  -54.876   13.166  176.989
2964 -173.105   63.324   36.744   18.118   -8.886 -175.934
2965  176.187  175.035   26.192   -9.876   20.368  167.339
2966 -176.449  165.815   30.974   23.900   20.592 -169.980
2967 -168.245  165.184   38.040    9.673   -6.047 -166.153
2968  171.677  172.713   56.642   -9.104   -9.756  173.288
2969 -166.349   -1.363   39.275   23.826  -23.928  162.889
2970  178.543   -6.797   41.787   13.563    7.041  176.841
2971 -169.561   27.190   50.289    7.837  -28.150 -170.696
2972 -162.130  170.680   31.320   -2.291   -6.015 -171.936
2973  167.431   22.667   45.775   -0.491    3.504 -175.137
2974  179.872   22.572   27.653   16.703   -5.929 -171.431
2975 -175.380   33.496   39.571   -6.604  -14.158 -173.799
2976 -178.433   42.973   27.893   30.909  -44.019 -167.500
2977 -170.002  -10.129   32.812   10.142   -4.145 -165.579
2978 -172.346   26.108   45.581    1.334   26.691 -178.144
2979 -159.003   14.354   46.735  -11.808   -2.876 -178.855
2980  168.278   -4.377   33.043  -17.421   -3.177 -147.555
2981  168.099   13.830   23.302   -8.586  -12.345  155.466
2982  176.841  155.835   48.061   -9.449   27.822 -155.076
2983  179.919   32.762   32.258   -4.991   16.777 -164.146
2984  173.404   17.689   51.105   16.549  -11.023 -176.520
2985  167.540   33.751   44.819   19.582   -5.470  177.556
2986 -168.070   11.449   36.701   -1.042   -7.909 -174.720
2987  159.341    9.200   24.245   -0.702    2.738  175.161
2988 -172.005   11.845  -28.289   -8.728   -3.321  159.723
2989  178.306   16.849  -37.973   -1.011   47.033  166.158
2990 -173.937   21.760  -37.329   18.577   21.375 -147.534
2991  168.754   24.013  -29.286    0.172   15.573  167.522
2992 -172.835   -6.694  -23.382  -28.421    2.864  166.313
2993  164.193   19.878    0.018   11.609  -28.650 -178.351
2994  179.321 -162.473  -41.939   -3.793   33.282 -174.676
2995 -156.877   16.100  -39.989   -4.637   -7.149 -152.691
2996  179.605  -14.773  -24.535    9.723   20.964  171.772
2997  179.383 -161.628  -45.940    4.165   -0.015  172.851
2998 -171.628   32.877  -30.778    1.777   25.760 -163.291
2999 -178.422    5.877  -32.472   -9.117   12.740 -168.938
3000 -168.325  172.704  -39.065  -27.760   20.151 -168.912
3001 -174.155  175.095  -38.652   -1.969   26.569  177.073
3002 -168.644    4.720  -32.207  -21.831   43.066 -156.195
3003 -172.795   -8.512  -31.637  -25.018   -5.827 -169.822
3004 -164.264   10.257  -39.780  -28.550   12.808 -168.094
3005 -179.348  171.248  -25.154    0.663   15.808 -175.444
3006 -169.232   36.699  -49.274    3.493   -2.411 -145.718
3007  174.886    3.734  -29.052   21.412    6.162  148.567
3008 -167.989  177.719  -42.676    4.971   43.426 -166.243
3009  168.460  -14.000  -15.659   -1.454  -16.226 -167.194
3010 -176.069  -11.696  -44.981   -5.557   -2.383 -157.256
3011  175.904    7.227  -38.504  -23.097   11.052 -158.877
3012 -173.055  153.714  -18.473    1.838  -13.015 -165.012
3013  175.431  -11.770  -22.256   -5.077   -0.290 -178.367
3014  175.225  174.601  -36.529   -3.696   26.255 -176.513
3015 -175.222  120.206  -28.176  -13.823   -1.407  178.058
3016  177.481   41.781  -23.431   -3.906   20.747 -172.267
3017  175.758    8.251  -23.555  -10.260    8.781  166.743
3018 -179.250  168.322  -27.066   -6.944   11.750  -79.452
3019 -179.076  178.356  -44.009  -11.655    1.067   36.068
3020 -168.072  178.324  -24.310  -17.484   27.462    7.535
3021  178.749  161.295  -22.090  -15.278  -21.682  -26.308
3022  178.525 -168.342  -35.941   -4.209    8.667    2.212
3023  176.960    7.552  -19.951   18.139   30.606    3.734
3024 -177.026   -4.917  -22.977   -0.648   -4.764   -4.792
3025 -174.511   -2.192   25.259   25.924   18.740  -12.870
3026 -177.177   -3.326  -10.529  -13.833   11.407  -68.587
3027  179.236 -169.978  -16.374    8.858   32.731   48.230
3028  177.883  175.894  -40.346   -6.134  -19.734  178.244
3029 -167.436  172.501  -36.520    3.857  -10.116  159.430
3030 -175.245  168.800  -58.055    9.476   21.370  178.651
3031  165.275 -179.377  -17.896    8.901   -2.661 -149.857
3032 -174.061   27.224  -30.618    0.906   -2.728 -177.772
3033  168.721   11.202  -46.717   -9.788   18.455 -158.625
3034  174.804 -175.849  -39.502   18.223   -5.161  173.456
3035 -166.974   -3.488  -39.532   -5.147   15.419  172.324
3036 -178.111    8.011  -43.261   15.405    2.771 -146.699
3037  171.268  -16.286  -40.338  -14.416   16.826 -167.334
3038 -160.782   47.314  -34.574    0.378   14.708 -134.298
3039  175.119   11.976  -38.566  -19.680  -21.046 -176.257
3040 -179.590  179.104  -44.718  -15.198   26.168  165.581
3041 -178.110  169.028  -35.388  -17.326    5.487 -151.333
3042  178.395  146.857  -21.442   13.698   21.904 -168.650
3043  170.412   -0.036  -32.024    5.192   15.186 -170.493
3044 -178.570 -169.980  -14.531    4.130    6.853 -147.660
3045  178.804 -175.995  -20.366    5.596   -7.141  154.028
3046  178.578   23.893  -45.470   14.686    2.763 -156.011
3047  177.832  166.034  -67.588  -16.379    8.333   13.874
3048  177.648   12.384  -49.151    2.637   24.942   -5.591
3049  177.507 -177.297  -44.795  -30.020   -9.963   40.152
